88,0.257655,0.29015
89,0.257055,0.289936
90,0.256397,0.289967
91,0.256062,0.289732
92,0.255749,0.289532
93,0.255497,0.289349
94,0.255217,0.28928
95,0.254879,0.289274
96,0.25436,0.28921
97,0.254089,0.289144
98,0.253787,0.288971
99,0.253645,0.28893
100,0.2533,0.288914
101,0.252954,0.288895
102,0.252717,0.288653
103,0.252548,0.28858
104,0.251958,0.288628
105,0.251545,0.288702
106,0.251333,0.288616
107,0.25065,0.288467
108,0.250546,0.288437
109,0.250045,0.28838
110,0.249877,0.28827
111,0.249653,0.288231
112,0.249526,0.288168
113,0.249334,0.288017
114,0.24913,0.288026
115,0.248793,0.287927
116,0.248627,0.287834
117,0.248414,0.287714
118,0.2482,0.287638
119,0.248005,0.287554
120,0.247796,0.287433
121,0.2475,0.287431
122,0.247343,0.287401
123,0.24663,0.287344
124,0.246458,0.287172
125,0.246122,0.28725
126,0.246011,0.287106
127,0.245861,0.287105
128,0.245613,0.287146
129,0.24546,0.286993
130,0.244858,0.287078
131,0.24477,0.286967
132,0.244703,0.286922
133,0.244463,0.287007
134,0.244048,0.287014
135,0.243913,0.286928
136,0.243403,0.286905
137,0.243066,0.28687
138,0.242807,0.286899
139,0.24268,0.28687
140,0.242546,0.286744
141,0.24224,0.28672
142,0.242095,0.286573
143,0.241773,0.286654
144,0.241582,0.286659
145,0.241433,0.286604
146,0.24136,0.286495
147,0.24123,0.286498
148,0.240996,0.286537
149,0.240858,0.2865
150,0.240737,0.286376
151,0.240391,0.286381
152,0.240203,0.286308
153,0.239986,0.286345
154,0.239767,0.286408
155,0.23964,0.286363
156,0.239319,0.286474
157,0.239094,0.286509
158,0.23888,0.286485
159,0.238736,0.286407
160,0.238411,0.286394
161,0.238287,0.28636
162,0.238157,0.286322
163,0.237795,0.286342
164,0.237402,0.286343
165,0.237312,0.286222
166,0.236827,0.286236
167,0.236738,0.286225
168,0.23663,0.286132
169,0.236518,0.286146
170,0.236317,0.286202
171,0.236272,0.286175
172,0.23619,0.286076
173,0.236056,0.286159
174,0.235739,0.286128
175,0.235469,0.286173
176,0.235421,0.286125
177,0.235226,0.286144
178,0.235156,0.286105
179,0.235059,0.286127
180,0.234761,0.286095
181,0.234464,0.28618
182,0.234368,0.286085
183,0.23408,0.286186
184,0.234024,0.286158
185,0.233798,0.286171
186,0.23372,0.286114
187,0.233681,0.286094
188,0.233491,0.286119
189,0.233292,0.286147
190,0.233207,0.28607
191,0.232695,0.286203
192,0.232001,0.286364
193,0.231595,0.286378
194,0.231335,0.286479
195,0.230701,0.286596
196,0.230361,0.286589
197,0.230073,0.286626
198,0.229998,0.286552
199,0.229654,0.286517
200,0.229619,0.286494
201,0.229559,0.286436
202,0.229343,0.286434
203,0.228745,0.286682
204,0.228694,0.286648
205,0.228499,0.286622
206,0.228142,0.28674
207,0.227986,0.286753
208,0.227932,0.286683
209,0.2277,0.28673
210,0.227557,0.286737
211,0.227505,0.286687
212,0.227145,0.286748
213,0.226816,0.286808
214,0.226368,0.286967
215,0.226344,0.286983
216,0.226105,0.287032
217,0.226046,0.286961
218,0.225865,0.286986
219,0.225668,0.28702
220,0.225353,0.286997
221,0.225162,0.286997
222,0.22505,0.287087
223,0.225004,0.287038
224,0.2247,0.28714
225,0.224337,0.28708
226,0.224303,0.287032
227,0.224264,0.286994
228,0.224048,0.286958
229,0.223959,0.28699
230,0.223444,0.28718
231,0.223248,0.287152
232,0.22308,0.287105
233,0.222834,0.287176
234,0.222793,0.287117
235,0.22264,0.287202
236,0.222608,0.287182
237,0.222436,0.287182
238,0.222307,0.287189
239,0.222283,0.287187
240,0.222138,0.287196
